nyt_id,xml_id,cluster_id,month,day,year,perceived_author_gender,nyt_pdf_endpoint
4fc06c2d45c1498b0d2c38bd,101572889,4,4,2,1916,m,https://timesmachine.nytimes.com/timesmachine/1916/04/02/101572889.pdf
4fc06c2d45c1498b0d2c38bd,101572889,5,4,2,1916,m,https://timesmachine.nytimes.com/timesmachine/1916/04/02/101572889.pdf
4fc05ee945c1498b0d2851dd,100629683,1,6,15,1913,m,https://timesmachine.nytimes.com/timesmachine/1913/06/15/100629683.pdf
4fc068e445c1498b0d2b419f,105456747,1,8,2,1914,f,https://timesmachine.nytimes.com/timesmachine/1914/08/02/105456747.pdf
4fc068e445c1498b0d2b419f,105456747,2,8,2,1914,m,https://timesmachine.nytimes.com/timesmachine/1914/08/02/105456747.pdf
4fc0795745c1498b0d305259,104880966,1,11,5,1911,f,https://timesmachine.nytimes.com/timesmachine/1911/11/05/104880966.pdf
4fc0795745c1498b0d305259,104880966,2,11,5,1911,m,https://timesmachine.nytimes.com/timesmachine/1911/11/05/104880966.pdf
4fc0496045c1498b0d2257d0,106740336,1,2,16,1907,f,https://timesmachine.nytimes.com/timesmachine/1907/02/16/106740336.pdf
4fc0496045c1498b0d2257d0,106740336,2,2,16,1907,f,https://timesmachine.nytimes.com/timesmachine/1907/02/16/106740336.pdf
4fc0496045c1498b0d2257d0,106740336,3,2,16,1907,m,https://timesmachine.nytimes.com/timesmachine/1907/02/16/106740336.pdf
4fc08b6a45c1498b0d358193,102359453,1,8,12,1917,f,https://timesmachine.nytimes.com/timesmachine/1917/08/12/102359453.pdf
4fc0509945c1498b0d245bb2,106766909,1,11,9,1907,dual,https://timesmachine.nytimes.com/timesmachine/1907/11/09/106766909.pdf
4fc04bb445c1498b0d230adc,106751337,1,5,4,1907,f,https://timesmachine.nytimes.com/timesmachine/1907/05/04/106751337.pdf
4fc04bb445c1498b0d230adc,106751337,2,5,4,1907,m,https://timesmachine.nytimes.com/timesmachine/1907/05/04/106751337.pdf
4fc0aa1145c1498b0d3e7582,107080641,1,11,12,1922,f,https://timesmachine.nytimes.com/timesmachine/1922/11/12/107080641.pdf
4fc0aa1145c1498b0d3e7582,107080641,2,11,12,1922,m,https://timesmachine.nytimes.com/timesmachine/1922/11/12/107080641.pdf
4fc0aa1145c1498b0d3e7582,107080641,3,11,12,1922,m,https://timesmachine.nytimes.com/timesmachine/1922/11/12/107080641.pdf
4fc0aa1145c1498b0d3e7582,107080641,4,11,12,1922,none,https://timesmachine.nytimes.com/timesmachine/1922/11/12/107080641.pdf
4fc0aa1145c1498b0d3e7582,107080641,5,11,12,1922,none,https://timesmachine.nytimes.com/timesmachine/1922/11/12/107080641.pdf
4fc0aa1145c1498b0d3e7582,107080641,6,11,12,1922,none,https://timesmachine.nytimes.com/timesmachine/1922/11/12/107080641.pdf
4fc0aa1145c1498b0d3e7582,107080641,7,11,12,1922,m,https://timesmachine.nytimes.com/timesmachine/1922/11/12/107080641.pdf
4fc0aa1145c1498b0d3e7582,107080641,8,11,12,1922,m,https://timesmachine.nytimes.com/timesmachine/1922/11/12/107080641.pdf
4fc0aa1145c1498b0d3e7582,107080641,9,11,12,1922,f,https://timesmachine.nytimes.com/timesmachine/1922/11/12/107080641.pdf
4fc0aa1145c1498b0d3e7582,107080641,10,11,12,1922,m,https://timesmachine.nytimes.com/timesmachine/1922/11/12/107080641.pdf
4fc0aa1145c1498b0d3e7582,107080641,11,11,12,1922,m,https://timesmachine.nytimes.com/timesmachine/1922/11/12/107080641.pdf
4fc0524945c1498b0d24d8c2,105010859,1,9,5,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/09/05/105010859.pdf
4fc0524945c1498b0d24d8c2,105010859,2,9,5,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/09/05/105010859.pdf
4fc05bbf45c1498b0d2770e4,104714045,1,1,4,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/01/04/104714045.pdf
4fc05bbf45c1498b0d2770e4,104714045,2,1,4,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/01/04/104714045.pdf
4fc04e7a45c1498b0d23cc4b,104767237,1,11,7,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/11/07/104767237.pdf
4fc04e7a45c1498b0d23cc4b,104767237,2,11,7,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/11/07/104767237.pdf
4fc0617445c1498b0d291c92,104767246,1,11,7,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/11/07/104767246.pdf
4fc0617445c1498b0d291c92,104767246,2,11,7,1908,none,https://timesmachine.nytimes.com/timesmachine/1908/11/07/104767246.pdf
4fc0617445c1498b0d291c92,104767246,3,11,7,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/11/07/104767246.pdf
4fc0617445c1498b0d291c92,104767246,4,11,7,1908,none,https://timesmachine.nytimes.com/timesmachine/1908/11/07/104767246.pdf
4fc068e345c1498b0d2b415e,100323837,1,6,28,1914,f,https://timesmachine.nytimes.com/timesmachine/1914/06/28/100323837.pdf
4fc068e345c1498b0d2b415e,100323837,2,6,28,1914,m,https://timesmachine.nytimes.com/timesmachine/1914/06/28/100323837.pdf
4fc05f5545c1498b0d286dae,100303190,1,3,15,1914,m,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,2,3,15,1914,f,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,3,3,15,1914,f,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,4,3,15,1914,m,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,5,3,15,1914,none,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,6,3,15,1914,f,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,7,3,15,1914,m,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,8,3,15,1914,f,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,9,3,15,1914,m,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,10,3,15,1914,m,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,11,3,15,1914,m,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,12,3,15,1914,none,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,13,3,15,1914,f,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,14,3,15,1914,m,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,15,3,15,1914,m,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,16,3,15,1914,none,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,17,3,15,1914,none,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc05f5545c1498b0d286dae,100303190,18,3,15,1914,m,https://timesmachine.nytimes.com/timesmachine/1914/03/15/100303190.pdf
4fc055c645c1498b0d25cf39,101041942,1,11,20,1909,f,https://timesmachine.nytimes.com/timesmachine/1909/11/20/101041942.pdf
4fc05fd045c1498b0d289d08,106716723,1,10,3,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/10/03/106716723.pdf
4fc05fd045c1498b0d289d08,106716723,2,10,3,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/10/03/106716723.pdf
4fc05fd045c1498b0d289d08,106716723,3,10,3,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/10/03/106716723.pdf
4fc05fd045c1498b0d289d08,106716723,4,10,3,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/10/03/106716723.pdf
4fc04b7345c1498b0d22f9e4,104805703,1,6,13,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/06/13/104805703.pdf
4fc0524945c1498b0d24d8a4,104756143,1,9,19,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/09/19/104756143.pdf
4fc0524945c1498b0d24d8a4,104756143,2,9,19,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/09/19/104756143.pdf
4fc0524945c1498b0d24d8a4,104756143,3,9,19,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/09/19/104756143.pdf
4fc0524545c1498b0d24d3e3,104765114,1,10,23,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/10/23/104765114.pdf
4fc05fcf45c1498b0d289bbe,106716715,1,10,3,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/10/03/106716715.pdf
4fc05fcf45c1498b0d289bbe,106716715,2,10,3,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/10/03/106716715.pdf
4fc05fcf45c1498b0d289bbe,106716715,3,10,3,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/10/03/106716715.pdf
4fc04be945c1498b0d230cd1,104714017,1,1,4,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/01/04/104714017.pdf
4fc04be945c1498b0d230cd1,104714017,2,1,4,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/01/04/104714017.pdf
4fc049e245c1498b0d2284a4,104722096,1,4,4,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/04/04/104722096.pdf
4fc049e245c1498b0d2284a4,104722096,2,4,4,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/04/04/104722096.pdf
4fc049e245c1498b0d2284a4,104722096,3,4,4,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/04/04/104722096.pdf
4fc049e245c1498b0d2284a4,104722096,4,4,4,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/04/04/104722096.pdf
4fc04e6e45c1498b0d23c03c,104714028,1,1,4,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/01/04/104714028.pdf
4fc04e6e45c1498b0d23c03c,104714028,2,1,4,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/01/04/104714028.pdf
4fc04e6e45c1498b0d23c03c,104714028,3,1,4,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/01/04/104714028.pdf
4fc05fd045c1498b0d289c55,104740399,1,7,18,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/07/18/104740399.pdf
4fc05fd045c1498b0d289c55,104740399,2,7,18,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/07/18/104740399.pdf
4fc05fd045c1498b0d289c55,104740399,3,7,18,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/07/18/104740399.pdf
4fc05fd045c1498b0d289c55,104740399,4,7,18,1908,none,https://timesmachine.nytimes.com/timesmachine/1908/07/18/104740399.pdf
4fc04b3045c1498b0d22db76,104795712,1,2,1,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/02/01/104795712.pdf
4fc04b3045c1498b0d22db76,104795712,2,2,1,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/02/01/104795712.pdf
4fc04b3545c1498b0d22e5ff,105597737,1,5,9,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/05/09/105597737.pdf
4fc04b3545c1498b0d22e5ff,105597737,2,5,9,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/05/09/105597737.pdf
4fc04b3545c1498b0d22e5ff,105597737,3,5,9,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/05/09/105597737.pdf
4fc04b3545c1498b0d22e5ff,105597737,4,5,9,1908,none,https://timesmachine.nytimes.com/timesmachine/1908/05/09/105597737.pdf
4fc05add45c1498b0d273a19,104805707,1,6,13,1908,m,https://timesmachine.nytimes.com/timesmachine/1908/06/13/104805707.pdf
4fc05add45c1498b0d273a19,104805707,2,6,13,1908,f,https://timesmachine.nytimes.com/timesmachine/1908/06/13/104805707.pdf
4fc05c3245c1498b0d2793bf,101862701,1,1,23,1909,f,https://timesmachine.nytimes.com/timesmachine/1909/01/23/101862701.pdf
4fc05c3245c1498b0d2793bf,101862701,2,1,23,1909,m,https://timesmachine.nytimes.com/timesmachine/1909/01/23/101862701.pdf
4fc05c3245c1498b0d2793bf,101862701,3,1,23,1909,m,https://timesmachine.nytimes.com/timesmachine/1909/01/23/101862701.pdf
4fc05ce745c1498b0d27d158,101033527,1,2,27,1909,f,https://timesmachine.nytimes.com/timesmachine/1909/02/27/101033527.pdf
4fc05ce745c1498b0d27d158,101033527,2,2,27,1909,m,https://timesmachine.nytimes.com/timesmachine/1909/02/27/101033527.pdf
4fc05ce745c1498b0d27d158,101033527,3,2,27,1909,m,https://timesmachine.nytimes.com/timesmachine/1909/02/27/101033527.pdf
4fc05ce745c1498b0d27d158,101033527,4,2,27,1909,f,https://timesmachine.nytimes.com/timesmachine/1909/02/27/101033527.pdf
4fc05ce745c1498b0d27d158,101033527,5,2,27,1909,m,https://timesmachine.nytimes.com/timesmachine/1909/02/27/101033527.pdf
4fc04c6045c1498b0d2338d1,106118857,1,5,22,1909,f,https://timesmachine.nytimes.com/timesmachine/1909/05/22/106118857.pdf
4fc04c6045c1498b0d2338d1,106118857,2,5,22,1909,f,https://timesmachine.nytimes.com/timesmachine/1909/05/22/106118857.pdf
4fc04bf145c1498b0d231a6d,101030298,1,9,18,1909,f,https://timesmachine.nytimes.com/timesmachine/1909/09/18/101030298.pdf
4fc04bf145c1498b0d231a6d,101030298,2,9,18,1909,f,https://timesmachine.nytimes.com/timesmachine/1909/09/18/101030298.pdf
4fc04bf145c1498b0d231a6d,101030298,3,9,18,1909,m,https://timesmachine.nytimes.com/timesmachine/1909/09/18/101030298.pdf
4fc05c3345c1498b0d279532,101033508,1,2,27,1909,f,https://timesmachine.nytimes.com/timesmachine/1909/02/27/101033508.pdf
4fc05c3345c1498b0d279532,101033508,2,2,27,1909,m,https://timesmachine.nytimes.com/timesmachine/1909/02/27/101033508.pdf
4fc04e7b45c1498b0d23ce8a,101030293,1,9,18,1909,f,https://timesmachine.nytimes.com/timesmachine/1909/09/18/101030293.pdf
4fc04e7b45c1498b0d23ce8a,101030293,2,9,18,1909,m,https://timesmachine.nytimes.com/timesmachine/1909/09/18/101030293.pdf
4fc058be45c1498b0d269908,105072733,1,1,8,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/01/08/105072733.pdf
4fc058be45c1498b0d269908,105072733,2,1,8,1910,f,https://timesmachine.nytimes.com/timesmachine/1910/01/08/105072733.pdf
4fc04fe045c1498b0d24236b,104920930,1,2,12,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/02/12/104920930.pdf
4fc0680545c1498b0d2affab,101315677,1,4,16,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/04/16/101315677.pdf
4fc0680545c1498b0d2affab,101315677,2,4,16,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/04/16/101315677.pdf
4fc04d8a45c1498b0d2384d9,101315687,1,4,16,1910,f,https://timesmachine.nytimes.com/timesmachine/1910/04/16/101315687.pdf
4fc04d8a45c1498b0d2384d9,101315687,2,4,16,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/04/16/101315687.pdf
4fc0588145c1498b0d268c0b,101315699,1,4,16,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/04/16/101315699.pdf
4fc0588145c1498b0d268c0b,101315699,2,4,16,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/04/16/101315699.pdf
4fc07ce545c1498b0d3168f8,100579426,1,1,7,1912,f,https://timesmachine.nytimes.com/timesmachine/1912/01/07/100579426.pdf
4fc07ce545c1498b0d3168f8,100579426,2,1,7,1912,m,https://timesmachine.nytimes.com/timesmachine/1912/01/07/100579426.pdf
4fc05a6545c1498b0d270dda,100345929,1,1,14,1912,m,https://timesmachine.nytimes.com/timesmachine/1912/01/14/100345929.pdf
4fc05a6545c1498b0d270dda,100345929,2,1,14,1912,m,https://timesmachine.nytimes.com/timesmachine/1912/01/14/100345929.pdf
4fc05a6545c1498b0d270dda,100345929,3,1,14,1912,m,https://timesmachine.nytimes.com/timesmachine/1912/01/14/100345929.pdf
4fc05a6545c1498b0d270dda,100345929,4,1,14,1912,f,https://timesmachine.nytimes.com/timesmachine/1912/01/14/100345929.pdf
4fc05a6545c1498b0d270dda,100345929,5,1,14,1912,f,https://timesmachine.nytimes.com/timesmachine/1912/01/14/100345929.pdf
4fc04d8945c1498b0d2384cb,101315686,1,4,16,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/04/16/101315686.pdf
4fc04d8945c1498b0d2384cb,101315686,2,4,16,1910,f,https://timesmachine.nytimes.com/timesmachine/1910/04/16/101315686.pdf
4fc05ce345c1498b0d27cb4d,102036830,1,2,26,1910,f,https://timesmachine.nytimes.com/timesmachine/1910/02/26/102036830.pdf
4fc05ce345c1498b0d27cb4d,102036830,2,2,26,1910,f,https://timesmachine.nytimes.com/timesmachine/1910/02/26/102036830.pdf
4fc069e845c1498b0d2b9415,104935914,1,5,21,1910,f,https://timesmachine.nytimes.com/timesmachine/1910/05/21/104935914.pdf
4fc0680445c1498b0d2afe70,104926888,1,3,26,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/03/26/104926888.pdf
4fc0680445c1498b0d2afe70,104926888,2,3,26,1910,f,https://timesmachine.nytimes.com/timesmachine/1910/03/26/104926888.pdf
4fc0680445c1498b0d2afe70,104926888,3,3,26,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/03/26/104926888.pdf
4fc0588345c1498b0d268ffc,104949451,1,9,3,1910,f,https://timesmachine.nytimes.com/timesmachine/1910/09/03/104949451.pdf
4fc0588345c1498b0d268ffc,104949451,2,9,3,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/09/03/104949451.pdf
4fc0588345c1498b0d268ffc,104949451,3,9,3,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/09/03/104949451.pdf
4fc0588345c1498b0d268ffc,104949451,4,9,3,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/09/03/104949451.pdf
4fc0588345c1498b0d268ffc,104949451,5,9,3,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/09/03/104949451.pdf
4fc0588345c1498b0d268ffc,104949451,6,9,3,1910,none,https://timesmachine.nytimes.com/timesmachine/1910/09/03/104949451.pdf
4fc069e745c1498b0d2b9171,105073141,1,1,15,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/01/15/105073141.pdf
4fc069e745c1498b0d2b9171,105073142,1,1,15,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/01/15/105073142.pdf
4fc069e745c1498b0d2b9171,105073141,2,1,15,1910,f,https://timesmachine.nytimes.com/timesmachine/1910/01/15/105073141.pdf
4fc069e745c1498b0d2b9171,105073142,2,1,15,1910,f,https://timesmachine.nytimes.com/timesmachine/1910/01/15/105073142.pdf
4fc0576045c1498b0d2638f2,105096572,1,10,22,1910,none,https://timesmachine.nytimes.com/timesmachine/1910/10/22/105096572.pdf
4fc04fdf45c1498b0d2421ea,105073137,1,1,15,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/01/15/105073137.pdf
4fc04fdf45c1498b0d2421ea,105073137,2,1,15,1910,f,https://timesmachine.nytimes.com/timesmachine/1910/01/15/105073137.pdf
4fc0684045c1498b0d2b1252,104937537,1,6,4,1910,f,https://timesmachine.nytimes.com/timesmachine/1910/06/04/104937537.pdf
4fc0684045c1498b0d2b1252,104937537,2,6,4,1910,f,https://timesmachine.nytimes.com/timesmachine/1910/06/04/104937537.pdf
4fc0684045c1498b0d2b1252,104937537,3,6,4,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/06/04/104937537.pdf
4fc0684045c1498b0d2b1252,104937537,4,6,4,1910,none,https://timesmachine.nytimes.com/timesmachine/1910/06/04/104937537.pdf
4fc0684045c1498b0d2b1252,104937537,5,6,4,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/06/04/104937537.pdf
4fc0684045c1498b0d2b1252,104937537,6,6,4,1910,m,https://timesmachine.nytimes.com/timesmachine/1910/06/04/104937537.pdf
4fc05aa045c1498b0d27249f,105094846,1,10,8,1910,f,https://timesmachine.nytimes.com/timesmachine/1910/10/08/105094846.pdf
4fc060c745c1498b0d28dff5,301778132,1,1,31,1915,m,https://timesmachine.nytimes.com/timesmachine/1915/01/31/301778132.pdf
4fc060c745c1498b0d28dff5,301778132,2,1,31,1915,f,https://timesmachine.nytimes.com/timesmachine/1915/01/31/301778132.pdf
4fc060c745c1498b0d28dff5,301778132,3,1,31,1915,f,https://timesmachine.nytimes.com/timesmachine/1915/01/31/301778132.pdf
4fc060c745c1498b0d28dff5,301778132,4,1,31,1915,m,https://timesmachine.nytimes.com/timesmachine/1915/01/31/301778132.pdf
4fc060c745c1498b0d28dff5,301778132,5,1,31,1915,m,https://timesmachine.nytimes.com/timesmachine/1915/01/31/301778132.pdf
4fc060c745c1498b0d28dff5,301778132,6,1,31,1915,m,https://timesmachine.nytimes.com/timesmachine/1915/01/31/301778132.pdf
4fc060c745c1498b0d28dff5,301778132,7,1,31,1915,none,https://timesmachine.nytimes.com/timesmachine/1915/01/31/301778132.pdf
4fc060c745c1498b0d28dff5,301778132,8,1,31,1915,f,https://timesmachine.nytimes.com/timesmachine/1915/01/31/301778132.pdf
4fc060c745c1498b0d28dff5,301778132,9,1,31,1915,f,https://timesmachine.nytimes.com/timesmachine/1915/01/31/301778132.pdf
4fc06d9745c1498b0d2caad8,301814812,1,9,5,1915,f,https://timesmachine.nytimes.com/timesmachine/1915/09/05/301814812.pdf
4fc06d9745c1498b0d2caad8,301814812,2,9,5,1915,m,https://timesmachine.nytimes.com/timesmachine/1915/09/05/301814812.pdf
4fc06d9745c1498b0d2caad8,301814812,3,9,5,1915,f,https://timesmachine.nytimes.com/timesmachine/1915/09/05/301814812.pdf
4fc06d9745c1498b0d2caad8,301814812,4,9,5,1915,m,https://timesmachine.nytimes.com/timesmachine/1915/09/05/301814812.pdf
4fc06d9745c1498b0d2caad8,301814812,5,9,5,1915,m,https://timesmachine.nytimes.com/timesmachine/1915/09/05/301814812.pdf
4fc06d9845c1498b0d2cabf5,101570513,1,10,31,1915,f,https://timesmachine.nytimes.com/timesmachine/1915/10/31/101570513.pdf
4fc06d9845c1498b0d2cabf5,101570513,2,10,31,1915,f,https://timesmachine.nytimes.com/timesmachine/1915/10/31/101570513.pdf
4fc06d9845c1498b0d2cabf5,101570513,3,10,31,1915,m,https://timesmachine.nytimes.com/timesmachine/1915/10/31/101570513.pdf
4fc06d9845c1498b0d2cabf5,101570513,4,10,31,1915,m,https://timesmachine.nytimes.com/timesmachine/1915/10/31/101570513.pdf
4fc06d9845c1498b0d2cabf5,101570513,5,10,31,1915,m,https://timesmachine.nytimes.com/timesmachine/1915/10/31/101570513.pdf
4fc06d9845c1498b0d2cabf5,101570513,6,10,31,1915,f,https://timesmachine.nytimes.com/timesmachine/1915/10/31/101570513.pdf
4fc06d9845c1498b0d2cabf5,101570513,7,10,31,1915,f,https://timesmachine.nytimes.com/timesmachine/1915/10/31/101570513.pdf
4fc06d9845c1498b0d2cabf5,101570513,8,10,31,1915,f,https://timesmachine.nytimes.com/timesmachine/1915/10/31/101570513.pdf
4fc06d9845c1498b0d2cabf5,101570513,9,10,31,1915,m,https://timesmachine.nytimes.com/timesmachine/1915/10/31/101570513.pdf
4fc06d9845c1498b0d2cabf5,101570513,10,10,31,1915,m,https://timesmachine.nytimes.com/timesmachine/1915/10/31/101570513.pdf
4fc06d9845c1498b0d2cabf5,101570513,11,10,31,1915,none,https://timesmachine.nytimes.com/timesmachine/1915/10/31/101570513.pdf
4fc060ca45c1498b0d28e523,99441586,1,10,1,1916,f,https://timesmachine.nytimes.com/timesmachine/1916/10/01/99441586.pdf
4fc08a1a45c1498b0d351823,100336738,1,2,20,1916,f,https://timesmachine.nytimes.com/timesmachine/1916/02/20/100336738.pdf
4fc08a1a45c1498b0d351823,100336738,2,2,20,1916,f,https://timesmachine.nytimes.com/timesmachine/1916/02/20/100336738.pdf
4fc08a1a45c1498b0d351823,100336738,3,2,20,1916,f,https://timesmachine.nytimes.com/timesmachine/1916/02/20/100336738.pdf
4fc06d6445c1498b0d2c96af,101573319,1,5,28,1916,m,https://timesmachine.nytimes.com/timesmachine/1916/05/28/101573319.pdf
4fc06d6445c1498b0d2c96af,101573319,2,5,28,1916,m,https://timesmachine.nytimes.com/timesmachine/1916/05/28/101573319.pdf
4fc06d6445c1498b0d2c96af,101573319,3,5,28,1916,f,https://timesmachine.nytimes.com/timesmachine/1916/05/28/101573319.pdf
4fc06d6445c1498b0d2c96af,101573319,4,5,28,1916,none,https://timesmachine.nytimes.com/timesmachine/1916/05/28/101573319.pdf
4fc06d6445c1498b0d2c96af,101573319,5,5,28,1916,none,https://timesmachine.nytimes.com/timesmachine/1916/05/28/101573319.pdf
4fc06d6445c1498b0d2c96af,101573319,6,5,28,1916,none,https://timesmachine.nytimes.com/timesmachine/1916/05/28/101573319.pdf
4fc0890145c1498b0d34c222,104025591,1,8,6,1916,f,https://timesmachine.nytimes.com/timesmachine/1916/08/06/104025591.pdf
4fc0890145c1498b0d34c222,104025591,2,8,6,1916,f,https://timesmachine.nytimes.com/timesmachine/1916/08/06/104025591.pdf
4fc0890145c1498b0d34c222,104025591,3,8,6,1916,m,https://timesmachine.nytimes.com/timesmachine/1916/08/06/104025591.pdf
4fc0890145c1498b0d34c222,104025591,4,8,6,1916,m,https://timesmachine.nytimes.com/timesmachine/1916/08/06/104025591.pdf
4fc0890145c1498b0d34c222,104025591,5,8,6,1916,none,https://timesmachine.nytimes.com/timesmachine/1916/08/06/104025591.pdf
4fc0890145c1498b0d34c222,104025591,6,8,6,1916,none,https://timesmachine.nytimes.com/timesmachine/1916/08/06/104025591.pdf
4fc071cf45c1498b0d2e0acd,100340666,1,11,12,1916,f,https://timesmachine.nytimes.com/timesmachine/1916/11/12/100340666.pdf
4fc071cf45c1498b0d2e0acd,100340666,2,11,12,1916,m,https://timesmachine.nytimes.com/timesmachine/1916/11/12/100340666.pdf
